Date,Close
4/13/2018 16:00:00,60.07
4/16/2018 16:00:00,58.24
4/17/2018 16:00:00,57.54
4/18/2018 16:00:00,58.67
4/19/2018 16:00:00,60.02
4/20/2018 16:00:00,58.05
4/23/2018 16:00:00,56.67
4/24/2018 16:00:00,56.69
4/25/2018 16:00:00,56.14
4/26/2018 16:00:00,57.1
4/27/2018 16:00:00,58.82
4/30/2018 16:00:00,58.78
5/1/2018 16:00:00,59.98
5/2/2018 16:00:00,60.23
5/3/2018 16:00:00,56.89
5/4/2018 16:00:00,58.82
5/7/2018 16:00:00,60.55
5/8/2018 16:00:00,60.39
5/9/2018 16:00:00,61.37
5/10/2018 16:00:00,61
5/11/2018 16:00:00,60.21
5/14/2018 16:00:00,58.39
5/15/2018 16:00:00,56.84
5/16/2018 16:00:00,57.3
5/17/2018 16:00:00,56.91
5/18/2018 16:00:00,56.91
5/21/2018 16:00:00,56.9
5/22/2018 16:00:00,55
5/23/2018 16:00:00,55.81
5/24/2018 16:00:00,55.57
5/25/2018 16:00:00,55.77
5/29/2018 16:00:00,56.75
5/30/2018 16:00:00,58.34
5/31/2018 16:00:00,56.95
6/1/2018 16:00:00,58.36
6/4/2018 16:00:00,59.35
6/5/2018 16:00:00,58.23
6/6/2018 16:00:00,63.9
6/7/2018 16:00:00,63.22
6/8/2018 16:00:00,63.53
6/11/2018 16:00:00,66.42
6/12/2018 16:00:00,68.55
6/13/2018 16:00:00,68.96
6/14/2018 16:00:00,71.54
6/15/2018 16:00:00,71.63
6/18/2018 16:00:00,74.17
6/19/2018 16:00:00,70.51
6/20/2018 16:00:00,72.44
6/21/2018 16:00:00,69.5
6/22/2018 16:00:00,66.73
6/25/2018 16:00:00,66.6
6/26/2018 16:00:00,68.4
6/27/2018 16:00:00,68.9
6/28/2018 16:00:00,69.99
6/29/2018 16:00:00,68.59
7/2/2018 16:00:00,67.01
7/3/2018 13:00:00,62.17
7/5/2018 16:00:00,61.83
7/6/2018 16:00:00,61.78
7/9/2018 16:00:00,63.7
7/10/2018 16:00:00,64.49
7/11/2018 16:00:00,63.79
7/12/2018 16:00:00,63.34
7/13/2018 16:00:00,63.77
7/16/2018 16:00:00,62.02
7/17/2018 16:00:00,64.54
7/18/2018 16:00:00,64.77
7/19/2018 16:00:00,64.05
7/20/2018 16:00:00,62.72
7/23/2018 16:00:00,60.64
7/24/2018 16:00:00,59.49
7/25/2018 16:00:00,61.75
7/26/2018 16:00:00,61.33
7/27/2018 16:00:00,59.44
7/30/2018 16:00:00,58.03
7/31/2018 16:00:00,59.63
8/1/2018 16:00:00,60.17
8/2/2018 16:00:00,69.91
8/3/2018 16:00:00,69.63
8/6/2018 16:00:00,68.4
8/7/2018 16:00:00,75.91
8/8/2018 16:00:00,74.07
8/9/2018 16:00:00,70.49
8/10/2018 16:00:00,71.1
8/13/2018 16:00:00,71.28
8/14/2018 16:00:00,69.53
8/15/2018 16:00:00,67.74
8/16/2018 16:00:00,67.09
8/17/2018 16:00:00,61.1
8/20/2018 16:00:00,61.69
8/21/2018 16:00:00,64.38
8/22/2018 16:00:00,64.33
8/23/2018 16:00:00,64.02
8/24/2018 16:00:00,64.56
8/27/2018 16:00:00,63.85
8/28/2018 16:00:00,62.37
8/29/2018 16:00:00,61
8/30/2018 16:00:00,60.63
8/31/2018 16:00:00,60.33
9/4/2018 16:00:00,57.79
9/5/2018 16:00:00,56.15
9/6/2018 16:00:00,56.19
9/7/2018 16:00:00,52.65
9/10/2018 16:00:00,57.1
9/11/2018 16:00:00,55.89
9/12/2018 16:00:00,58.11
9/13/2018 16:00:00,57.89
9/14/2018 16:00:00,59.04
9/17/2018 16:00:00,58.97
9/18/2018 16:00:00,56.99
9/19/2018 16:00:00,59.8
9/20/2018 16:00:00,59.67
9/21/2018 16:00:00,59.82
9/24/2018 16:00:00,59.94
9/25/2018 16:00:00,60.2
9/26/2018 16:00:00,61.92
9/27/2018 16:00:00,61.5
9/28/2018 16:00:00,52.95
10/1/2018 16:00:00,62.14
10/2/2018 16:00:00,60.2
10/3/2018 16:00:00,58.96
10/4/2018 16:00:00,56.37
10/5/2018 16:00:00,52.39
10/8/2018 16:00:00,50.11
10/9/2018 16:00:00,52.56
10/10/2018 16:00:00,51.38
10/11/2018 16:00:00,50.45
10/12/2018 16:00:00,51.76
10/15/2018 16:00:00,51.92
10/16/2018 16:00:00,55.32
10/17/2018 16:00:00,54.36
10/18/2018 16:00:00,52.78
10/19/2018 16:00:00,52
10/22/2018 16:00:00,52.19
10/23/2018 16:00:00,58.83
10/24/2018 16:00:00,57.7
10/25/2018 16:00:00,62.97
10/26/2018 16:00:00,66.18
10/29/2018 16:00:00,66.97
10/30/2018 16:00:00,65.98
10/31/2018 16:00:00,67.46
11/1/2018 16:00:00,68.86
11/2/2018 16:00:00,69.28
11/5/2018 16:00:00,68.28
11/6/2018 16:00:00,68.21
11/7/2018 16:00:00,69.63
11/8/2018 16:00:00,70.28
11/9/2018 16:00:00,70.1
11/12/2018 16:00:00,66.26
11/13/2018 16:00:00,67.75
11/14/2018 16:00:00,68.8
11/15/2018 16:00:00,69.69
11/16/2018 16:00:00,70.86
11/19/2018 16:00:00,70.69
11/20/2018 16:00:00,69.5
11/21/2018 16:00:00,67.64
11/23/2018 13:00:00,65.17
11/26/2018 16:00:00,69.2
11/27/2018 16:00:00,68.78
11/28/2018 16:00:00,69.57
11/29/2018 16:00:00,68.23
11/30/2018 16:00:00,70.1
12/3/2018 16:00:00,71.7
12/4/2018 16:00:00,71.94
12/6/2018 16:00:00,72.61
12/7/2018 16:00:00,71.59
12/10/2018 16:00:00,73.03
12/11/2018 16:00:00,73.35
12/12/2018 16:00:00,73.32
12/13/2018 16:00:00,75.36
12/14/2018 16:00:00,73.14
12/17/2018 16:00:00,69.68
12/18/2018 16:00:00,67.41
12/19/2018 16:00:00,66.59
12/20/2018 16:00:00,63.08
12/21/2018 16:00:00,63.95
12/24/2018 13:00:00,59.08
12/26/2018 16:00:00,65.22
12/27/2018 16:00:00,63.23
12/28/2018 16:00:00,66.77
12/31/2018 16:00:00,66.56
1/2/2019 16:00:00,62.02
1/3/2019 16:00:00,60.07
1/4/2019 16:00:00,63.54
1/7/2019 16:00:00,66.99
1/8/2019 16:00:00,67.07
1/9/2019 16:00:00,67.71
1/10/2019 16:00:00,68.99
1/11/2019 16:00:00,69.45
1/14/2019 16:00:00,66.88
1/15/2019 16:00:00,68.89
1/16/2019 16:00:00,69.21
1/17/2019 16:00:00,69.46
1/18/2019 16:00:00,60.45
1/22/2019 16:00:00,59.78
1/23/2019 16:00:00,57.52
1/24/2019 16:00:00,58.3
1/25/2019 16:00:00,59.41
1/28/2019 16:00:00,59.28
1/29/2019 16:00:00,59.49
1/30/2019 16:00:00,61.75
1/31/2019 16:00:00,61.4
2/1/2019 16:00:00,62.44
2/4/2019 16:00:00,62.58
2/5/2019 16:00:00,64.27
2/6/2019 16:00:00,63.44
2/7/2019 16:00:00,61.5
2/8/2019 16:00:00,61.16
2/11/2019 16:00:00,62.57
2/12/2019 16:00:00,62.36
2/13/2019 16:00:00,61.63
2/14/2019 16:00:00,60.75
2/15/2019 16:00:00,61.58
2/19/2019 16:00:00,61.13
2/20/2019 16:00:00,60.51
2/21/2019 16:00:00,58.25
2/22/2019 16:00:00,58.94
2/25/2019 16:00:00,59.75
2/26/2019 16:00:00,59.57
2/27/2019 16:00:00,62.95
2/28/2019 16:00:00,63.98
3/1/2019 16:00:00,58.96
3/4/2019 16:00:00,57.07
3/5/2019 16:00:00,55.31
3/6/2019 16:00:00,55.25
3/7/2019 16:00:00,55.32
3/8/2019 16:00:00,56.83
3/11/2019 16:00:00,58.18
3/12/2019 16:00:00,56.67
3/13/2019 16:00:00,57.79
3/14/2019 16:00:00,57.99
3/15/2019 16:00:00,55.09
3/18/2019 16:00:00,53.9
3/19/2019 16:00:00,53.49
3/20/2019 16:00:00,54.72
3/21/2019 16:00:00,54.8
3/22/2019 16:00:00,52.91
3/25/2019 16:00:00,52.08
3/26/2019 16:00:00,53.55
3/27/2019 16:00:00,54.97
3/28/2019 16:00:00,55.72
3/29/2019 16:00:00,55.97
4/1/2019 16:00:00,57.84
4/2/2019 16:00:00,57.18
4/3/2019 16:00:00,58.36
4/4/2019 16:00:00,53.56
4/5/2019 16:00:00,54.99
4/8/2019 16:00:00,54.64
4/9/2019 16:00:00,54.46
4/10/2019 16:00:00,55.21
4/11/2019 16:00:00,53.68
4/12/2019 16:00:00,53.54
4/15/2019 16:00:00,53.28
4/16/2019 16:00:00,54.67
4/17/2019 16:00:00,54.25
4/18/2019 16:00:00,54.65
4/22/2019 16:00:00,52.55
4/23/2019 16:00:00,52.78
4/24/2019 16:00:00,51.73
4/25/2019 16:00:00,49.53
4/26/2019 16:00:00,47.03
4/29/2019 16:00:00,48.29
4/30/2019 16:00:00,47.74
5/1/2019 16:00:00,46.8
5/2/2019 16:00:00,48.82
5/3/2019 16:00:00,51.01
5/6/2019 16:00:00,51.07
5/7/2019 16:00:00,49.41
5/8/2019 16:00:00,48.97
5/9/2019 16:00:00,48.4
5/10/2019 16:00:00,47.9
5/13/2019 16:00:00,45.4
5/14/2019 16:00:00,46.46
5/15/2019 16:00:00,46.39
5/16/2019 16:00:00,45.67
5/17/2019 16:00:00,42.21
5/20/2019 16:00:00,41.07
5/21/2019 16:00:00,41.02
5/22/2019 16:00:00,38.55
5/23/2019 16:00:00,39.1
5/24/2019 16:00:00,38.13
5/28/2019 16:00:00,37.74
5/29/2019 16:00:00,37.97
5/30/2019 16:00:00,37.64
5/31/2019 16:00:00,37.03
6/3/2019 16:00:00,35.79
6/4/2019 16:00:00,38.72
6/5/2019 16:00:00,39.32
6/6/2019 16:00:00,41.19
6/7/2019 16:00:00,40.9
6/10/2019 16:00:00,42.58
6/11/2019 16:00:00,43.42
6/12/2019 16:00:00,41.85
6/13/2019 16:00:00,42.78
6/14/2019 16:00:00,42.98
6/17/2019 16:00:00,45.01
6/18/2019 16:00:00,44.95
6/19/2019 16:00:00,45.29
6/20/2019 16:00:00,43.92
6/21/2019 16:00:00,44.37
6/24/2019 16:00:00,44.73
6/25/2019 16:00:00,43.95
6/26/2019 16:00:00,43.85
6/27/2019 16:00:00,44.57
6/28/2019 16:00:00,44.69
7/1/2019 16:00:00,45.43
7/2/2019 16:00:00,44.91
7/3/2019 13:00:00,46.98
7/5/2019 16:00:00,46.62
7/8/2019 16:00:00,46.07
7/9/2019 16:00:00,46.01
7/10/2019 16:00:00,47.78
7/11/2019 16:00:00,47.72
7/12/2019 16:00:00,49.02
7/15/2019 16:00:00,50.7
7/16/2019 16:00:00,50.48
7/17/2019 16:00:00,50.97
7/18/2019 16:00:00,50.71
7/19/2019 16:00:00,51.64
7/22/2019 16:00:00,51.14
7/23/2019 16:00:00,52.03
7/24/2019 16:00:00,52.98
7/25/2019 16:00:00,45.76
7/26/2019 16:00:00,45.61
7/29/2019 16:00:00,47.15
7/30/2019 16:00:00,48.45
7/31/2019 16:00:00,48.32
8/1/2019 16:00:00,46.77
8/2/2019 16:00:00,46.87
8/5/2019 16:00:00,45.66
8/6/2019 16:00:00,46.15
8/7/2019 16:00:00,46.68
8/8/2019 16:00:00,47.66
8/9/2019 16:00:00,47
8/12/2019 16:00:00,45.8
8/13/2019 16:00:00,47
8/14/2019 16:00:00,43.92
8/15/2019 16:00:00,43.13
8/16/2019 16:00:00,43.99
8/19/2019 16:00:00,45.37
8/20/2019 16:00:00,45.17
8/21/2019 16:00:00,44.17
8/22/2019 16:00:00,44.43
8/23/2019 16:00:00,42.28
8/26/2019 16:00:00,43
8/27/2019 16:00:00,42.82
8/28/2019 16:00:00,43.12
8/29/2019 16:00:00,44.34
8/30/2019 16:00:00,45.12
9/3/2019 16:00:00,45
9/4/2019 16:00:00,44.14
9/5/2019 16:00:00,45.92
9/6/2019 16:00:00,45.49
9/9/2019 16:00:00,46.36
9/10/2019 16:00:00,47.11
9/11/2019 16:00:00,49.42
9/12/2019 16:00:00,49.17
9/13/2019 16:00:00,49.04
9/16/2019 16:00:00,48.56
9/17/2019 16:00:00,48.96
9/18/2019 16:00:00,48.7
9/19/2019 16:00:00,49.32
9/20/2019 16:00:00,48.12
9/23/2019 16:00:00,48.25
9/24/2019 16:00:00,44.64
9/25/2019 16:00:00,45.74
9/26/2019 16:00:00,48.51
9/27/2019 16:00:00,48.43
9/30/2019 16:00:00,48.17
10/1/2019 16:00:00,48.94
10/2/2019 16:00:00,48.63
10/3/2019 16:00:00,46.61
10/4/2019 16:00:00,46.29
10/7/2019 16:00:00,47.54
10/8/2019 16:00:00,48.01
10/9/2019 16:00:00,48.91
10/10/2019 16:00:00,48.95
10/11/2019 16:00:00,49.58
10/14/2019 16:00:00,51.39
10/15/2019 16:00:00,51.58
10/16/2019 16:00:00,51.95
10/17/2019 16:00:00,52.39
10/18/2019 16:00:00,51.39
10/21/2019 16:00:00,50.7
10/22/2019 16:00:00,51.12
10/23/2019 16:00:00,50.94
10/24/2019 16:00:00,59.94
10/25/2019 16:00:00,65.63
10/28/2019 16:00:00,65.54
10/29/2019 16:00:00,63.24
10/30/2019 16:00:00,63
10/31/2019 16:00:00,62.98
11/1/2019 16:00:00,62.66
11/4/2019 16:00:00,63.49
11/5/2019 16:00:00,63.44
11/6/2019 16:00:00,65.32
11/7/2019 16:00:00,67.11
11/8/2019 16:00:00,67.43
11/11/2019 16:00:00,69.02
11/12/2019 16:00:00,69.99
11/13/2019 16:00:00,69.22
11/14/2019 16:00:00,69.87
11/15/2019 16:00:00,70.43
11/18/2019 16:00:00,70
11/19/2019 16:00:00,71.9
11/20/2019 16:00:00,70.44
11/21/2019 16:00:00,70.97
11/22/2019 16:00:00,66.61
11/25/2019 16:00:00,67.27
11/26/2019 16:00:00,65.78
11/27/2019 16:00:00,66.26
11/29/2019 13:00:00,65.99
12/2/2019 16:00:00,66.97
12/3/2019 16:00:00,67.24
12/4/2019 16:00:00,66.61
12/5/2019 16:00:00,66.07
12/6/2019 16:00:00,67.18
12/9/2019 16:00:00,67.91
12/10/2019 16:00:00,69.77
12/11/2019 16:00:00,70.54
12/12/2019 16:00:00,71.94
12/13/2019 16:00:00,71.68
12/16/2019 16:00:00,76.3
12/17/2019 16:00:00,75.8
12/18/2019 16:00:00,78.63
12/19/2019 16:00:00,80.81
12/20/2019 16:00:00,81.12
12/23/2019 16:00:00,83.84
12/24/2019 13:00:00,85.05
12/26/2019 16:00:00,86.19
12/27/2019 16:00:00,86.08
12/30/2019 16:00:00,82.94
12/31/2019 16:00:00,83.67
1/2/2020 16:00:00,86.05
1/3/2020 16:00:00,88.6
1/6/2020 16:00:00,90.31
1/7/2020 16:00:00,93.81
1/8/2020 16:00:00,98.43
1/9/2020 16:00:00,96.27
1/10/2020 16:00:00,95.63
1/13/2020 16:00:00,104.97
1/14/2020 16:00:00,107.58
1/15/2020 16:00:00,103.7
1/16/2020 16:00:00,102.7
1/17/2020 16:00:00,102.1
1/21/2020 16:00:00,109.44
1/22/2020 16:00:00,113.91
1/23/2020 16:00:00,114.44
1/24/2020 16:00:00,112.96
1/27/2020 16:00:00,111.6
1/28/2020 16:00:00,113.38
1/29/2020 16:00:00,116.2
1/30/2020 16:00:00,128.16
1/31/2020 16:00:00,130.11
2/3/2020 16:00:00,156
2/4/2020 16:00:00,177.41
2/5/2020 16:00:00,146.94
2/6/2020 16:00:00,149.79
2/7/2020 16:00:00,149.61
2/10/2020 16:00:00,154.26
2/11/2020 16:00:00,154.88
2/12/2020 16:00:00,153.46
2/13/2020 16:00:00,160.8
2/14/2020 16:00:00,160.01
2/18/2020 16:00:00,171.68
2/19/2020 16:00:00,183.48
2/20/2020 16:00:00,179.88
2/21/2020 16:00:00,180.2
2/24/2020 16:00:00,166.76
2/25/2020 16:00:00,159.98
2/26/2020 16:00:00,155.76
2/27/2020 16:00:00,135.8
2/28/2020 16:00:00,133.6
3/2/2020 16:00:00,148.72
3/3/2020 16:00:00,149.1
3/4/2020 16:00:00,149.9
3/5/2020 16:00:00,144.91
3/6/2020 16:00:00,140.7
3/9/2020 16:00:00,121.6
3/10/2020 16:00:00,129.07
3/11/2020 16:00:00,126.85
3/12/2020 16:00:00,112.11
3/13/2020 16:00:00,109.32
3/16/2020 16:00:00,89.01
3/17/2020 16:00:00,86.04
3/18/2020 16:00:00,72.24
3/19/2020 16:00:00,85.53
3/20/2020 16:00:00,85.51
3/23/2020 16:00:00,86.86
3/24/2020 16:00:00,101
3/25/2020 16:00:00,107.85
3/26/2020 16:00:00,105.63
3/27/2020 16:00:00,102.87
3/30/2020 16:00:00,100.43
3/31/2020 16:00:00,104.8
4/1/2020 16:00:00,96.31
4/2/2020 16:00:00,90.89
4/3/2020 16:00:00,96
4/6/2020 16:00:00,103.25
4/7/2020 16:00:00,109.09
4/8/2020 16:00:00,109.77
4/9/2020 16:00:00,114.6
4/13/2020 16:00:00,130.19
4/14/2020 16:00:00,141.98
4/15/2020 16:00:00,145.97
4/16/2020 16:00:00,149.04
4/17/2020 16:00:00,150.78
4/20/2020 16:00:00,149.27
4/21/2020 16:00:00,137.34
4/22/2020 16:00:00,146.42
4/23/2020 16:00:00,141.13
4/24/2020 16:00:00,145.03
4/27/2020 16:00:00,159.75
4/28/2020 16:00:00,153.82
4/29/2020 16:00:00,160.1
4/30/2020 16:00:00,156.38
5/1/2020 16:00:00,140.26
5/4/2020 16:00:00,152.24
5/5/2020 16:00:00,153.64
5/6/2020 16:00:00,156.52
5/7/2020 16:00:00,156.01
5/8/2020 16:00:00,163.88
5/11/2020 16:00:00,162.26
5/12/2020 16:00:00,161.88
5/13/2020 16:00:00,158.19
5/14/2020 16:00:00,160.67
5/15/2020 16:00:00,159.83
5/18/2020 16:00:00,162.73
5/19/2020 16:00:00,161.6
5/20/2020 16:00:00,163.11
5/21/2020 16:00:00,165.52
5/22/2020 16:00:00,163.38
5/26/2020 16:00:00,163.77
5/27/2020 16:00:00,164.05
5/28/2020 16:00:00,161.16
5/29/2020 16:00:00,167
6/1/2020 16:00:00,179.62
6/2/2020 16:00:00,176.31
6/3/2020 16:00:00,176.59
6/4/2020 16:00:00,172.88
6/5/2020 16:00:00,177.13
6/8/2020 16:00:00,189.98
6/9/2020 16:00:00,188.13
6/10/2020 16:00:00,205.01
6/11/2020 16:00:00,194.57
6/12/2020 16:00:00,187.06
6/15/2020 16:00:00,198.18
6/16/2020 16:00:00,196.43
6/17/2020 16:00:00,198.36
6/18/2020 16:00:00,200.79
6/19/2020 16:00:00,200.18
6/22/2020 16:00:00,198.86
6/23/2020 16:00:00,200.36
6/24/2020 16:00:00,192.17
6/25/2020 16:00:00,197.2
6/26/2020 16:00:00,191.95
6/29/2020 16:00:00,201.87
6/30/2020 16:00:00,215.96
7/1/2020 16:00:00,223.93
7/2/2020 16:00:00,241.73
7/6/2020 16:00:00,274.32
7/7/2020 16:00:00,277.97
7/8/2020 16:00:00,273.18
7/9/2020 16:00:00,278.86
7/10/2020 16:00:00,308.93
7/13/2020 16:00:00,299.41
7/14/2020 16:00:00,303.36
7/15/2020 16:00:00,309.2
7/16/2020 16:00:00,300.13
7/17/2020 16:00:00,300.17
7/20/2020 16:00:00,328.6
7/21/2020 16:00:00,313.67
7/22/2020 16:00:00,318.47
7/23/2020 16:00:00,302.61
7/24/2020 16:00:00,283.4
7/27/2020 16:00:00,307.92
7/28/2020 16:00:00,295.3
7/29/2020 16:00:00,299.82
7/30/2020 16:00:00,297.5
7/31/2020 16:00:00,286.15
8/3/2020 16:00:00,297
8/4/2020 16:00:00,297.4
8/5/2020 16:00:00,297
8/6/2020 16:00:00,297.92
8/7/2020 16:00:00,290.54
8/10/2020 16:00:00,283.71
8/11/2020 16:00:00,274.88
8/12/2020 16:00:00,310.95
8/13/2020 16:00:00,324.2
8/14/2020 16:00:00,330.14
8/17/2020 16:00:00,367.13
8/18/2020 16:00:00,377.42
8/19/2020 16:00:00,375.71
8/20/2020 16:00:00,400.37
8/21/2020 16:00:00,410
8/24/2020 16:00:00,402.84
8/25/2020 16:00:00,404.67
8/26/2020 16:00:00,430.63
8/27/2020 16:00:00,447.75
8/28/2020 16:00:00,442.68
8/31/2020 16:00:00,498.32
9/1/2020 16:00:00,475.05
9/2/2020 16:00:00,447.37
9/3/2020 16:00:00,407
9/4/2020 16:00:00,418.32
9/8/2020 16:00:00,330.21
9/9/2020 16:00:00,366.28
9/10/2020 16:00:00,371.34
9/11/2020 16:00:00,372.72
9/14/2020 16:00:00,419.62
9/15/2020 16:00:00,449.76
9/16/2020 16:00:00,441.76
9/17/2020 16:00:00,423.43
9/18/2020 16:00:00,442.15
9/21/2020 16:00:00,449.39
9/22/2020 16:00:00,424.23
9/23/2020 16:00:00,380.36
9/24/2020 16:00:00,387.79
9/25/2020 16:00:00,407.34
9/28/2020 16:00:00,421.2
9/29/2020 16:00:00,419.07
9/30/2020 16:00:00,429.01
10/1/2020 16:00:00,448.16
10/2/2020 16:00:00,415.09
10/5/2020 16:00:00,425.68
10/6/2020 16:00:00,413.98
10/7/2020 16:00:00,425.3
10/8/2020 16:00:00,425.92
10/9/2020 16:00:00,434
10/12/2020 16:00:00,442.3
10/13/2020 16:00:00,446.65
10/14/2020 16:00:00,461.3
10/15/2020 16:00:00,448.88
10/16/2020 16:00:00,439.67
10/19/2020 16:00:00,430.83
10/20/2020 16:00:00,421.94
10/21/2020 16:00:00,422.64
10/22/2020 16:00:00,425.79
10/23/2020 16:00:00,420.63
10/26/2020 16:00:00,420.28
10/27/2020 16:00:00,424.68
10/28/2020 16:00:00,406.02
10/29/2020 16:00:00,410.83
10/30/2020 16:00:00,388.04
11/2/2020 16:00:00,400.51
11/3/2020 16:00:00,423.9
11/4/2020 16:00:00,420.98
11/5/2020 16:00:00,438.09
11/6/2020 16:00:00,429.95
11/9/2020 16:00:00,421.26
11/10/2020 16:00:00,410.36
11/11/2020 16:00:00,417.13
11/12/2020 16:00:00,411.76
11/13/2020 16:00:00,408.5
11/16/2020 16:00:00,408.09
11/17/2020 16:00:00,441.61
11/18/2020 16:00:00,486.64
11/19/2020 16:00:00,499.27
11/20/2020 16:00:00,489.61
11/23/2020 16:00:00,521.85
11/24/2020 16:00:00,555.38
11/25/2020 16:00:00,574
11/27/2020 13:00:00,585.76
11/30/2020 16:00:00,567.6
12/1/2020 16:00:00,584.76
12/2/2020 16:00:00,568.82
12/3/2020 16:00:00,593.38
12/4/2020 16:00:00,599.04
12/7/2020 16:00:00,641.76
12/8/2020 16:00:00,649.88
12/9/2020 16:00:00,604.48
12/10/2020 16:00:00,627.07
12/11/2020 16:00:00,609.99
12/14/2020 16:00:00,639.83
12/15/2020 16:00:00,633.25
12/16/2020 16:00:00,622.77
12/17/2020 16:00:00,655.9
12/18/2020 16:00:00,695
12/21/2020 16:00:00,649.86
12/22/2020 16:00:00,640.34
12/23/2020 16:00:00,645.98
12/24/2020 13:00:00,661.77
12/28/2020 16:00:00,663.69
12/29/2020 16:00:00,665.99
12/30/2020 16:00:00,694.78
12/31/2020 16:00:00,705.67
1/4/2021 16:00:00,729.77
1/5/2021 16:00:00,735.11
1/6/2021 16:00:00,755.98
1/7/2021 16:00:00,816.04
1/8/2021 16:00:00,880.02
1/11/2021 16:00:00,811.19
1/12/2021 16:00:00,849.44
1/13/2021 16:00:00,854.41
1/14/2021 16:00:00,845
1/15/2021 16:00:00,826.16
1/19/2021 16:00:00,844.55
1/20/2021 16:00:00,850.45
1/21/2021 16:00:00,844.99
1/22/2021 16:00:00,846.64
1/25/2021 16:00:00,880.8
1/26/2021 16:00:00,883.09
1/27/2021 16:00:00,864.16
1/28/2021 16:00:00,835.43
1/29/2021 16:00:00,793.53
2/1/2021 16:00:00,839.81
2/2/2021 16:00:00,872.79
2/3/2021 16:00:00,854.69
2/4/2021 16:00:00,849.99
2/5/2021 16:00:00,852.23
2/8/2021 16:00:00,863.42
2/9/2021 16:00:00,849.46
2/10/2021 16:00:00,804.82
2/11/2021 16:00:00,811.66
2/12/2021 16:00:00,816.12
2/16/2021 16:00:00,796.22
2/17/2021 16:00:00,798.15
2/18/2021 16:00:00,787.38
2/19/2021 16:00:00,781.3
2/22/2021 16:00:00,714.5
2/23/2021 16:00:00,698.84
2/24/2021 16:00:00,742.02
2/25/2021 16:00:00,682.22
2/26/2021 16:00:00,675.5
3/1/2021 16:00:00,718.43
3/2/2021 16:00:00,686.44
3/3/2021 16:00:00,653.2
3/4/2021 16:00:00,621.44
3/5/2021 16:00:00,597.95
3/8/2021 16:00:00,563
3/9/2021 16:00:00,673.58
3/10/2021 16:00:00,668.06
3/11/2021 16:00:00,699.6
3/12/2021 16:00:00,693.73
3/15/2021 16:00:00,707.94
3/16/2021 16:00:00,676.88
3/17/2021 16:00:00,701.81
3/18/2021 16:00:00,653.16
3/19/2021 16:00:00,654.87
3/22/2021 16:00:00,670
3/23/2021 16:00:00,662.16
3/24/2021 16:00:00,630.27
3/25/2021 16:00:00,640.39
3/26/2021 16:00:00,618.71
3/29/2021 16:00:00,611.29
3/30/2021 16:00:00,635.62
3/31/2021 16:00:00,667.93
4/1/2021 16:00:00,661.75
4/5/2021 16:00:00,691.05
4/6/2021 16:00:00,691.62
4/7/2021 16:00:00,670.97
4/8/2021 16:00:00,683.8
4/9/2021 16:00:00,677.02
4/12/2021 16:00:00,701.98
4/13/2021 16:00:00,762.32
4/14/2021 16:00:00,732.23
4/15/2021 16:00:00,738.85
4/16/2021 16:00:00,739.78
4/19/2021 16:00:00,714.63
4/20/2021 16:00:00,718.99
4/21/2021 16:00:00,744.12
4/22/2021 16:00:00,719.69
4/23/2021 16:00:00,729.4
4/26/2021 16:00:00,738.2
4/27/2021 16:00:00,704.74
4/28/2021 16:00:00,694.4
4/29/2021 16:00:00,677
4/30/2021 16:00:00,709.44
5/3/2021 16:00:00,684.9
5/4/2021 16:00:00,673.6
5/5/2021 16:00:00,670.94
5/6/2021 16:00:00,663.54
5/7/2021 16:00:00,672.37
5/10/2021 16:00:00,629.04
5/11/2021 16:00:00,617.2
5/12/2021 16:00:00,589.89
5/13/2021 16:00:00,571.69
5/14/2021 16:00:00,589.74
5/17/2021 16:00:00,576.83
5/18/2021 16:00:00,577.87
5/19/2021 16:00:00,563.46
5/20/2021 16:00:00,586.78
5/21/2021 16:00:00,580.88
5/24/2021 16:00:00,606.44
5/25/2021 16:00:00,604.69
5/26/2021 16:00:00,619.13
5/27/2021 16:00:00,630.85
5/28/2021 16:00:00,625.22
6/1/2021 16:00:00,623.9
6/2/2021 16:00:00,605.12
6/3/2021 16:00:00,572.84
6/4/2021 16:00:00,599.05
6/7/2021 16:00:00,605.13
6/8/2021 16:00:00,603.59
6/9/2021 16:00:00,598.78
6/10/2021 16:00:00,610.12
6/11/2021 16:00:00,609.89
6/14/2021 16:00:00,617.69
6/15/2021 16:00:00,599.36
6/16/2021 16:00:00,604.87
6/17/2021 16:00:00,616.6
6/18/2021 16:00:00,623.31
6/21/2021 16:00:00,620.83
6/22/2021 16:00:00,623.71
6/23/2021 16:00:00,656.57
6/24/2021 16:00:00,679.82
6/25/2021 16:00:00,671.87
6/28/2021 16:00:00,688.72
6/29/2021 16:00:00,680.76
6/30/2021 16:00:00,679.7
7/1/2021 16:00:00,677.92
7/2/2021 16:00:00,678.9
7/6/2021 16:00:00,659.58
7/7/2021 16:00:00,644.65
7/8/2021 16:00:00,652.81
7/9/2021 16:00:00,656.95
7/12/2021 16:00:00,685.7
7/13/2021 16:00:00,668.54
7/14/2021 16:00:00,653.38
7/15/2021 16:00:00,650.6
7/16/2021 16:00:00,644.22
7/19/2021 16:00:00,646.22
7/20/2021 16:00:00,660.5
7/21/2021 16:00:00,655.29
7/22/2021 16:00:00,649.26
7/23/2021 16:00:00,643.38
